Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,177496,-,-,-,42.37,-124.1,-8,710,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,1,1,0,0,0,0,0,0,0,0,1,-5,160.23,0,0.866,3.1,0.164,104.4,69.15,-1,950,0.0000,0.0000,N/A
2016,1,1,0,30,0,0,0,0,0,0,1,-5,160.54,0,0.866,3,0.165,104.4,69.14,-1,950,0.0000,0.0000,N/A
2016,1,1,1,0,0,0,0,0,0,0,4,-6,158.92000000000002,0,0.866,2.9000000000000004,0.167,101.9,67.44,-2,950,0.0000,0.0000,N/A
2016,1,1,1,30,0,0,0,0,0,0,1,-6,155.75,0,0.866,2.8000000000000003,0.17,101.9,67.44,-2,950,0.0000,0.0000,N/A
2016,1,1,2,0,0,0,0,0,0,0,4,-6,151.57,0,0.866,2.7,0.17400000000000002,100.10000000000001,66.39,-2,950,0.0000,0.0000,N/A
2016,1,1,2,30,0,0,0,0,0,0,4,-6,146.78,0,0.866,2.6,0.178,100.10000000000001,66.38,-2,950,0.0000,0.0000,N/A
2016,1,1,3,0,0,0,0,0,0,0,1,-6,141.61,0,0.866,2.6,0.182,100.10000000000001,65.7,-2,950,0.0000,0.0000,N/A
2016,1,1,3,30,0,0,0,0,0,0,4,-6,136.24,0,0.866,2.6,0.185,100.10000000000001,65.68,-2,950,0.0000,0.0000,N/A
2016,1,1,4,0,0,0,0,0,0,0,4,-6,130.76,0,0.866,2.6,0.189,101.80000000000001,65.24,-2,950,0.0000,0.0000,N/A
2016,1,1,4,30,0,0,0,0,0,0,4,-6,125.22,0,0.866,2.6,0.192,101.80000000000001,65.23,-2,950,0.0000,0.0000,N/A
2016,1,1,5,0,0,0,0,0,0,0,4,-6,119.69,0,0.866,2.6,0.195,105.30000000000001,64.72,-2,950,0.0000,0.0000,N/A
2016,1,1,5,30,0,0,0,0,0,0,4,-6,114.2,0,0.866,2.6,0.198,105.30000000000001,64.72,-2,950,0.0000,0.0000,N/A
2016,1,1,6,0,0,0,0,0,0,0,4,-6,108.78,0,0.866,2.6,0.201,108.30000000000001,64.25,-2,950,0.0000,0.0000,N/A
2016,1,1,6,30,0,0,0,0,0,0,4,-6,103.48,0,0.866,2.6,0.20400000000000001,108.30000000000001,64.25,-2,950,0.0000,0.0000,N/A
2016,1,1,7,0,0,0,0,0,0,0,4,-7,98.32000000000001,0,0.866,2.7,0.20700000000000002,111.30000000000001,63.42,-2,950,0.0000,0.0000,N/A
2016,1,1,7,30,0,0,0,0,0,0,4,-7,93.34,0,0.866,2.7,0.20800000000000002,111.30000000000001,58.980000000000004,-1,950,0.0000,0.0000,N/A
2016,1,1,8,0,20,0,20,12,353,20,4,-6,88.59,4,0.866,2.8000000000000003,0.21,112.60000000000001,59.7,-1,950,0.0000,0.0000,N/A
2016,1,1,8,30,26,616,89,26,616,89,4,-6,84.11,4,0.866,2.7,0.211,112.60000000000001,59.71,0,950,0.0000,0.0000,N/A
2016,1,1,9,0,36,753,168,36,753,168,4,-6,79.96000000000001,4,0.866,2.7,0.212,115.10000000000001,57.76,0,950,8.0101,6.1045,N/A
2016,1,1,9,30,44,836,243,44,836,243,1,-6,76.2,0,0.866,2.6,0.216,115.10000000000001,57.76,0,950,11.7651,9.0217,N/A
2016,1,1,10,0,49,890,311,49,890,311,4,-5,72.9,4,0.866,2.5,0.22,121.2,56.11,1,950,15.5018,11.9554,N/A
2016,1,1,10,30,122,373,249,54,925,369,4,-5,70.11,0,0.866,2.4000000000000004,0.226,121.2,56.09,1,950,12.7347,9.8603,N/A
2016,1,1,11,0,57,948,414,57,948,414,1,-5,67.91,0,0.866,2.3000000000000003,0.232,129.3,54.04,2,950,21.5816,16.7528,N/A
2016,1,1,11,30,59,962,445,59,962,445,1,-5,66.37,0,0.866,2.2,0.241,129.3,54.02,2,950,23.4889,18.2612,N/A
2016,1,1,12,0,61,968,462,61,968,462,1,-4,65.52,0,0.866,2.1,0.25,138.5,52.07,3,950,24.5467,19.0980,N/A
2016,1,1,12,30,61,967,464,61,967,464,1,-4,65.4,0,0.866,2,0.263,138.5,52.06,3,950,24.6753,19.2001,N/A
2016,1,1,13,0,62,957,451,62,957,451,1,-4,66.01,0,0.866,1.9000000000000001,0.277,150.20000000000002,51.21,4,950,23.8725,18.5655,N/A
2016,1,1,13,30,60,942,423,60,942,423,0,-4,67.33,0,0.866,1.8,0.293,150.20000000000002,51.21,4,950,22.1566,17.2095,N/A
2016,1,1,14,0,57,917,381,57,917,381,0,-3,69.32000000000001,0,0.866,1.8,0.309,161.9,55.5,4,950,19.6228,15.2083,N/A
2016,1,1,14,30,53,883,327,53,883,327,0,-3,71.91,0,0.866,1.8,0.323,161.9,59.51,3,950,16.4504,12.7061,N/A
2016,1,1,15,0,48,831,262,48,831,262,0,-1,75.06,0,0.866,1.9000000000000001,0.337,167.10000000000002,66.74,3,950,12.8051,9.8397,N/A
2016,1,1,15,30,41,756,189,41,756,189,0,-1,78.68,0,0.866,1.9000000000000001,0.34800000000000003,167.10000000000002,71.60000000000001,2,950,9.0207,6.8865,N/A
2016,1,1,16,0,31,634,112,31,634,112,1,-2,82.7,0,0.866,2,0.36,165.60000000000002,70.61,1,950,0.0000,0.0000,N/A
2016,1,1,16,30,17,423,39,17,423,39,1,-2,87.08,0,0.866,2,0.371,165.60000000000002,75.85000000000001,0,950,0.0000,0.0000,N/A
2016,1,1,17,0,0,0,0,0,0,0,4,-3,91.74,0,0.866,2.1,0.382,167.60000000000002,71.81,0,950,0.0000,0.0000,N/A
2016,1,1,17,30,0,0,0,0,0,0,4,-3,96.65,0,0.866,2.1,0.392,167.60000000000002,71.82000000000001,0,950,0.0000,0.0000,N/A
2016,1,1,18,0,0,0,0,0,0,0,4,-3,101.75,0,0.866,2.1,0.403,174.20000000000002,72.15,0,950,0.0000,0.0000,N/A
2016,1,1,18,30,0,0,0,0,0,0,4,-3,107.01,0,0.866,2.1,0.41400000000000003,174.20000000000002,72.15,0,950,0.0000,0.0000,N/A
2016,1,1,19,0,0,0,0,0,0,0,4,-3,112.39,0,0.866,2.2,0.425,176.9,71.84,0,950,0.0000,0.0000,N/A
2016,1,1,19,30,0,0,0,0,0,0,4,-3,117.86,0,0.866,2.1,0.435,176.9,77.21000000000001,0,950,0.0000,0.0000,N/A
2016,1,1,20,0,0,0,0,0,0,0,4,-3,123.39,0,0.866,2.1,0.446,175.60000000000002,76.86,0,950,0.0000,0.0000,N/A
2016,1,1,20,30,0,0,0,0,0,0,4,-3,128.92000000000002,0,0.866,2,0.454,175.60000000000002,76.85000000000001,0,950,0.0000,0.0000,N/A
2016,1,1,21,0,0,0,0,0,0,0,4,-3,134.43,0,0.866,2,0.462,168.8,76.26,0,950,0.0000,0.0000,N/A
2016,1,1,21,30,0,0,0,0,0,0,4,-3,139.84,0,0.866,1.9000000000000001,0.47000000000000003,168.8,76.24,0,950,0.0000,0.0000,N/A
2016,1,1,22,0,0,0,0,0,0,0,4,-3,145.08,0,0.866,1.9000000000000001,0.47800000000000004,156.4,74.92,0,950,0.0000,0.0000,N/A
2016,1,1,22,30,0,0,0,0,0,0,4,-3,150.01,0,0.866,1.9000000000000001,0.483,156.4,74.9,0,950,0.0000,0.0000,N/A
2016,1,1,23,0,0,0,0,0,0,0,4,-4,154.42000000000002,0,0.866,1.9000000000000001,0.489,142.1,74.01,-1,950,0.0000,0.0000,N/A
2016,1,1,23,30,0,0,0,0,0,0,4,-4,157.96,0,0.866,1.9000000000000001,0.491,142.1,73.99,-1,950,0.0000,0.0000,N/A
2016,1,2,0,0,0,0,0,0,0,0,4,-4,160.13,0,0.866,2,0.493,130.4,72.63,-1,950,0.0000,0.0000,N/A
2016,1,2,0,30,0,0,0,0,0,0,4,-4,160.47,0,0.866,2.1,0.491,130.4,72.62,-1,950,0.0000,0.0000,N/A
2016,1,2,1,0,0,0,0,0,0,0,4,-4,158.88,0,0.866,2.2,0.489,126.2,70.54,-1,950,0.0000,0.0000,N/A
2016,1,2,1,30,0,0,0,0,0,0,4,-4,155.74,0,0.866,2.2,0.485,126.2,70.55,-1,950,0.0000,0.0000,N/A
2016,1,2,2,0,0,0,0,0,0,0,4,-5,151.58,0,0.866,2.2,0.481,129.4,73.12,-2,950,0.0000,0.0000,N/A
2016,1,2,2,30,0,0,0,0,0,0,4,-5,146.8,0,0.866,2.2,0.47800000000000004,129.4,73.12,-2,950,0.0000,0.0000,N/A
2016,1,2,3,0,0,0,0,0,0,0,4,-5,141.64000000000001,0,0.866,2.2,0.47500000000000003,133.8,70.31,-2,950,0.0000,0.0000,N/A
2016,1,2,3,30,0,0,0,0,0,0,4,-5,136.28,0,0.866,2.2,0.47100000000000003,133.8,70.32000000000001,-2,950,0.0000,0.0000,N/A
2016,1,2,4,0,0,0,0,0,0,0,4,-6,130.79,0,0.866,2.2,0.467,134.9,67.83,-2,950,0.0000,0.0000,N/A
2016,1,2,4,30,0,0,0,0,0,0,4,-6,125.26,0,0.866,2.1,0.46,134.9,67.83,-2,950,0.0000,0.0000,N/A
2016,1,2,5,0,0,0,0,0,0,0,4,-6,119.73,0,0.866,2.1,0.454,132.70000000000002,65.61,-2,950,0.0000,0.0000,N/A
2016,1,2,5,30,0,0,0,0,0,0,4,-6,114.23,0,0.866,2,0.447,132.70000000000002,65.61,-2,950,0.0000,0.0000,N/A
2016,1,2,6,0,0,0,0,0,0,0,4,-7,108.81,0,0.866,2,0.44,128.4,63.72,-2,950,0.0000,0.0000,N/A
2016,1,2,6,30,0,0,0,0,0,0,4,-7,103.5,0,0.866,1.9000000000000001,0.431,128.4,63.7,-2,950,0.0000,0.0000,N/A
2016,1,2,7,0,0,0,0,0,0,0,4,-7,98.34,0,0.866,1.9000000000000001,0.422,121.9,62.18,-2,950,0.0000,0.0000,N/A
2016,1,2,7,30,0,0,0,0,0,0,4,-7,93.36,0,0.866,1.9000000000000001,0.41300000000000003,121.9,62.17,-2,950,0.0000,0.0000,N/A
2016,1,2,8,0,18,0,18,13,224,18,4,-7,88.60000000000001,4,0.866,1.9000000000000001,0.404,115.2,62.75,-2,950,0.0000,0.0000,N/A
2016,1,2,8,30,31,507,83,31,507,83,4,-7,84.11,4,0.866,1.8,0.397,115.2,58.33,-1,950,0.0000,0.0000,N/A
2016,1,2,9,0,45,660,160,45,660,160,4,-6,79.96000000000001,4,0.866,1.7000000000000002,0.39,111.30000000000001,62.99,0,950,7.6287,5.8138,N/A
2016,1,2,9,30,55,754,235,55,754,235,1,-6,76.19,0,0.866,1.6,0.385,111.30000000000001,58.59,0,940,11.3786,8.7255,N/A
2016,1,2,10,0,63,818,304,63,818,304,4,-5,72.87,4,0.866,1.5,0.381,112.5,57.76,1,940,15.1571,11.6902,N/A
2016,1,2,10,30,68,859,361,68,859,361,1,-5,70.07000000000001,0,0.866,1.4000000000000001,0.379,112.5,57.730000000000004,1,940,18.4694,14.3013,N/A
2016,1,2,11,0,73,887,407,73,887,407,1,-4,67.86,0,0.866,1.4000000000000001,0.378,123.9,57.07,2,940,21.2255,16.4773,N/A
2016,1,2,11,30,76,904,439,76,904,439,1,-4,66.3,0,0.866,1.2000000000000002,0.379,123.9,57.04,2,940,23.1850,18.0261,N/A
2016,1,2,12,0,77,913,457,77,913,457,1,-4,65.44,0,0.866,1.2000000000000002,0.38,140.4,55.94,3,940,24.2957,18.9041,N/A
2016,1,2,12,30,77,914,459,77,914,459,1,-4,65.31,0,0.866,1.1,0.383,140.4,55.92,3,940,24.4259,19.0075,N/A
2016,1,2,13,0,76,908,447,76,908,447,1,-3,65.91,0,0.866,1.1,0.386,147.5,55.38,4,940,23.6791,18.4167,N/A
2016,1,2,13,30,74,893,420,74,893,420,0,-3,67.22,0,0.866,1.1,0.393,147.5,55.36,4,940,22.0192,17.1047,N/A
2016,1,2,14,0,70,871,379,70,871,379,0,-1,69.2,0,0.866,1.1,0.401,146.5,61.940000000000005,4,940,19.5403,15.1466,N/A
2016,1,2,14,30,64,833,325,64,833,325,0,-1,71.79,0,0.866,1.2000000000000002,0.423,146.5,66.4,3,940,16.3680,12.6447,N/A
2016,1,2,15,0,58,778,260,58,778,260,1,0,74.93,0,0.866,1.3,0.445,141.8,71.3,3,940,12.7218,9.7780,N/A
2016,1,2,15,30,48,694,186,48,694,186,1,0,78.54,0,0.866,1.5,0.489,141.8,76.48,2,940,8.8815,6.7818,N/A
2016,1,2,16,0,37,557,109,37,557,109,4,-2,82.57000000000001,4,0.866,1.7000000000000002,0.534,134,69.36,2,940,0.0000,0.0000,N/A
2016,1,2,16,30,20,334,38,20,334,38,4,-2,86.94,4,0.866,1.7000000000000002,0.603,134,74.45,1,940,0.0000,0.0000,N/A
2016,1,2,17,0,0,0,0,0,0,0,8,-2,91.60000000000001,0,0.866,1.8,0.673,133.8,73.46000000000001,1,940,0.0000,0.0000,N/A
2016,1,2,17,30,0,0,0,0,0,0,8,-2,96.51,0,0.866,1.6,0.749,133.8,73.44,1,940,0.0000,0.0000,N/A
2016,1,2,18,0,0,0,0,0,0,0,8,-1,101.61,0,0.866,1.5,0.8250000000000001,131.4,77.84,1,940,0.0000,0.0000,N/A
2016,1,2,18,30,0,0,0,0,0,0,8,-1,106.87,0,0.866,1.5,0.889,131.4,77.82000000000001,1,940,0.0000,0.0000,N/A
2016,1,2,19,0,0,0,0,0,0,0,8,0,112.26,0,0.866,1.5,0.9540000000000001,129.4,81.07000000000001,1,940,0.0000,0.0000,N/A
2016,1,2,19,30,0,0,0,0,0,0,8,0,117.72,0,0.866,1.5,1.01,129.4,81.05,1,940,0.0000,0.0000,N/A
2016,1,2,20,0,0,0,0,0,0,0,8,0,123.25,0,0.866,1.6,1.068,132.5,78.74,2,940,0.0000,0.0000,N/A
2016,1,2,20,30,0,0,0,0,0,0,8,0,128.78,0,0.866,1.6,1.135,132.5,78.73,2,940,0.0000,0.0000,N/A
2016,1,2,21,0,0,0,0,0,0,0,8,0,134.29,0,0.866,1.7000000000000002,1.203,136.5,81.95,2,940,0.0000,0.0000,N/A
2016,1,2,21,30,0,0,0,0,0,0,8,0,139.70000000000002,0,0.866,1.7000000000000002,1.291,136.5,81.95,2,940,0.0000,0.0000,N/A
2016,1,2,22,0,0,0,0,0,0,0,8,0,144.94,0,0.866,1.8,1.379,144.3,86.13,2,940,0.0000,0.0000,N/A
2016,1,2,22,30,0,0,0,0,0,0,8,0,149.87,0,0.866,1.9000000000000001,1.48,144.3,86.12,2,940,0.0000,0.0000,N/A
2016,1,2,23,0,0,0,0,0,0,0,8,1,154.28,0,0.866,2,1.582,149.1,91.2,2,940,0.0000,0.0000,N/A
2016,1,2,23,30,0,0,0,0,0,0,8,1,157.83,0,0.866,2.1,1.6500000000000001,149.1,91.18,2,940,0.0000,0.0000,N/A
2016,1,3,0,0,0,0,0,0,0,0,8,2,160.02,0,0.866,2.2,1.719,147.20000000000002,94.77,2,940,0.0000,0.0000,N/A
2016,1,3,0,30,0,0,0,0,0,0,8,2,160.39000000000001,0,0.866,2.2,1.737,147.20000000000002,94.75,2,940,0.0000,0.0000,N/A
2016,1,3,1,0,0,0,0,0,0,0,8,2,158.83,0,0.866,2.2,1.756,138.70000000000002,95.52,2,940,0.0000,0.0000,N/A
2016,1,3,1,30,0,0,0,0,0,0,8,2,155.72,0,0.866,2.2,1.7650000000000001,138.70000000000002,100,2,940,0.0000,0.0000,N/A
2016,1,3,2,0,0,0,0,0,0,0,8,2,151.58,0,0.866,2.2,1.774,121.4,100,2,940,0.0000,0.0000,N/A
2016,1,3,2,30,0,0,0,0,0,0,8,2,146.81,0,0.866,2.2,1.788,121.4,100,1,940,0.0000,0.0000,N/A
2016,1,3,3,0,0,0,0,0,0,0,8,2,141.67000000000002,0,0.866,2.3000000000000003,1.803,116.4,100,1,940,0.0000,0.0000,N/A
2016,1,3,3,30,0,0,0,0,0,0,8,2,136.3,0,0.866,2.3000000000000003,1.809,116.4,100,1,940,0.0000,0.0000,N/A
2016,1,3,4,0,0,0,0,0,0,0,8,2,130.82,0,0.866,2.4000000000000004,1.816,120,100,1,940,0.0000,0.0000,N/A
2016,1,3,4,30,0,0,0,0,0,0,8,2,125.29,0,0.866,2.5,1.819,120,100,1,940,0.0000,0.0000,N/A
2016,1,3,5,0,0,0,0,0,0,0,4,2,119.76,0,0.866,2.6,1.823,118.7,100,1,940,0.0000,0.0000,N/A
2016,1,3,5,30,0,0,0,0,0,0,8,2,114.26,0,0.866,2.6,1.826,118.7,100,1,940,0.0000,0.0000,N/A
2016,1,3,6,0,0,0,0,0,0,0,8,2,108.84,0,0.866,2.6,1.829,119,100,1,940,0.0000,0.0000,N/A
2016,1,3,6,30,0,0,0,0,0,0,8,2,103.52,0,0.866,2.6,1.825,119,100,1,940,0.0000,0.0000,N/A
2016,1,3,7,0,0,0,0,0,0,0,4,2,98.35000000000001,0,0.866,2.6,1.821,118.60000000000001,95.33,2,940,0.0000,0.0000,N/A
2016,1,3,7,30,0,0,0,0,0,0,8,2,93.37,0,0.866,2.5,1.806,118.60000000000001,95.32000000000001,2,940,0.0000,0.0000,N/A
2016,1,3,8,0,4,0,4,12,186,16,8,2,88.60000000000001,4,0.866,2.5,1.7910000000000001,122.80000000000001,97.16,2,940,0.0000,0.0000,N/A
2016,1,3,8,30,20,0,20,30,445,76,4,2,84.11,4,0.866,2.5,1.7790000000000001,122.80000000000001,97.17,2,940,0.0000,0.0000,N/A
2016,1,3,9,0,39,0,39,43,596,147,8,3,79.94,4,0.866,2.5,1.768,134.6,94.45,3,940,1.8594,1.4171,N/A
2016,1,3,9,30,58,0,58,53,688,218,8,3,76.16,4,0.866,2.6,1.7610000000000001,134.6,94.46000000000001,3,940,2.8090,2.1541,N/A
2016,1,3,10,0,76,0,76,62,744,282,4,3,72.83,4,0.866,2.7,1.7550000000000001,144.8,92.74,4,940,3.7907,2.9238,N/A
2016,1,3,10,30,91,0,91,68,787,337,4,3,70.02,0,0.866,2.8000000000000003,1.726,144.8,92.73,4,940,4.6578,3.6069,N/A
2016,1,3,11,0,154,48,173,74,811,381,8,4,67.8,0,0.866,2.9000000000000004,1.697,155.70000000000002,96.99000000000001,5,940,9.0267,7.0078,N/A
2016,1,3,11,30,122,0,122,77,831,412,8,4,66.23,0,0.866,3,1.6400000000000001,155.70000000000002,96.96000000000001,5,940,6.4467,5.0126,N/A
2016,1,3,12,0,144,4,145,80,838,430,8,4,65.36,0,0.866,3.2,1.584,164.4,93.17,5,940,7.7133,6.0020,N/A
2016,1,3,12,30,37,0,37,80,841,433,8,4,65.21000000000001,0,0.866,3.1,1.54,164.4,93.14,5,940,1.9704,1.5335,N/A
2016,1,3,13,0,30,0,30,76,848,423,4,5,65.8,0,0.866,3.1,1.496,165.3,89.46000000000001,6,940,1.5905,1.2372,N/A
2016,1,3,13,30,167,89,202,73,835,398,8,5,67.1,0,0.866,2.9000000000000004,1.466,165.3,89.44,6,940,10.6005,8.2355,N/A
2016,1,3,14,0,51,0,51,68,819,360,8,5,69.07000000000001,0,0.866,2.7,1.436,166.10000000000002,90.48,6,940,2.6324,2.0408,N/A
2016,1,3,14,30,44,0,44,63,784,309,8,5,71.66,4,0.866,2.5,1.4060000000000001,166.10000000000002,96.9,5,940,2.2186,1.7143,N/A
2016,1,3,15,0,35,0,35,56,733,248,8,5,74.79,4,0.866,2.3000000000000003,1.377,169.4,95.54,5,940,1.7147,1.3182,N/A
2016,1,3,15,30,47,655,179,47,655,179,4,4,78.4,4,0.866,2.2,1.356,169.4,100,4,940,8.5516,6.5314,N/A
2016,1,3,16,0,36,522,105,36,522,105,4,4,82.43,4,0.866,2.1,1.336,174.70000000000002,98.48,4,940,0.0000,0.0000,N/A
2016,1,3,16,30,20,313,38,20,313,38,1,4,86.8,0,0.866,2.1,1.336,174.70000000000002,98.51,4,940,0.0000,0.0000,N/A
2016,1,3,17,0,0,0,0,0,0,0,4,4,91.46000000000001,0,0.866,2.1,1.336,180.5,97.88,4,940,0.0000,0.0000,N/A
2016,1,3,17,30,0,0,0,0,0,0,3,4,96.37,0,0.866,2.1,1.343,180.5,97.89,4,940,0.0000,0.0000,N/A
2016,1,3,18,0,0,0,0,0,0,0,3,4,101.47,0,0.866,2.2,1.35,183,98.43,4,940,0.0000,0.0000,N/A
2016,1,3,18,30,0,0,0,0,0,0,1,4,106.73,0,0.866,2,1.354,183,98.43,4,940,0.0000,0.0000,N/A
2016,1,3,19,0,0,0,0,0,0,0,8,4,112.11,0,0.866,1.9000000000000001,1.358,178.3,97.77,4,940,0.0000,0.0000,N/A
2016,1,3,19,30,0,0,0,0,0,0,8,4,117.58,0,0.866,1.7000000000000002,1.367,178.3,97.75,4,940,0.0000,0.0000,N/A
2016,1,3,20,0,0,0,0,0,0,0,4,4,123.10000000000001,0,0.866,1.6,1.3760000000000001,163.9,95.57000000000001,4,940,0.0000,0.0000,N/A
2016,1,3,20,30,0,0,0,0,0,0,4,4,128.64000000000001,0,0.866,1.5,1.3900000000000001,163.9,100,3,940,0.0000,0.0000,N/A
2016,1,3,21,0,0,0,0,0,0,0,3,3,134.14000000000001,0,0.866,1.4000000000000001,1.405,152.20000000000002,99.59,3,940,0.0000,0.0000,N/A
2016,1,3,21,30,0,0,0,0,0,0,3,3,139.56,0,0.866,1.3,1.412,152.20000000000002,99.57000000000001,3,940,0.0000,0.0000,N/A
2016,1,3,22,0,0,0,0,0,0,0,4,3,144.8,0,0.866,1.3,1.419,150.1,96.68,3,940,0.0000,0.0000,N/A
2016,1,3,22,30,0,0,0,0,0,0,3,3,149.73,0,0.866,1.3,1.418,150.1,96.66,3,940,0.0000,0.0000,N/A
2016,1,3,23,0,0,0,0,0,0,0,8,3,154.14000000000001,0,0.866,1.4000000000000001,1.417,144,93.48,3,940,0.0000,0.0000,N/A
2016,1,3,23,30,0,0,0,0,0,0,8,2,157.70000000000002,0,0.866,1.5,1.4060000000000001,144,100,2,940,0.0000,0.0000,N/A
2016,1,4,0,0,0,0,0,0,0,0,8,2,159.91,0,0.866,1.7000000000000002,1.3960000000000001,138.4,95.19,2,940,0.0000,0.0000,N/A
2016,1,4,0,30,0,0,0,0,0,0,8,2,160.3,0,0.866,1.8,1.379,138.4,95.17,2,940,0.0000,0.0000,N/A
2016,1,4,1,0,0,0,0,0,0,0,8,1,158.77,0,0.866,2,1.362,128.20000000000002,92.60000000000001,2,930,0.0000,0.0000,N/A
2016,1,4,1,30,0,0,0,0,0,0,8,1,155.70000000000002,0,0.866,2.1,1.362,128.20000000000002,92.59,2,930,0.0000,0.0000,N/A
2016,1,4,2,0,0,0,0,0,0,0,8,1,151.58,0,0.866,2.3000000000000003,1.363,115.30000000000001,90.73,2,930,0.0000,0.0000,N/A
2016,1,4,2,30,0,0,0,0,0,0,4,1,146.82,0,0.866,2.3000000000000003,1.393,115.30000000000001,90.71000000000001,2,930,0.0000,0.0000,N/A
2016,1,4,3,0,0,0,0,0,0,0,8,1,141.68,0,0.866,2.4000000000000004,1.423,111.80000000000001,89.43,2,930,0.0000,0.0000,N/A
2016,1,4,3,30,0,0,0,0,0,0,8,1,136.32,0,0.866,2.3000000000000003,1.472,111.80000000000001,89.41,2,930,0.0000,0.0000,N/A
2016,1,4,4,0,0,0,0,0,0,0,8,1,130.85,0,0.866,2.3000000000000003,1.5210000000000001,120.4,90.21000000000001,2,930,0.0000,0.0000,N/A
2016,1,4,4,30,0,0,0,0,0,0,8,1,125.31,0,0.866,2.3000000000000003,1.561,120.4,90.2,2,930,0.0000,0.0000,N/A
2016,1,4,5,0,0,0,0,0,0,0,4,2,119.78,0,0.866,2.3000000000000003,1.601,128.6,93.54,2,930,0.0000,0.0000,N/A
2016,1,4,5,30,0,0,0,0,0,0,8,2,114.28,0,0.866,2.3000000000000003,1.62,128.6,93.54,2,930,0.0000,0.0000,N/A
2016,1,4,6,0,0,0,0,0,0,0,8,2,108.86,0,0.866,2.4000000000000004,1.639,118.2,96.63,2,930,0.0000,0.0000,N/A
2016,1,4,6,30,0,0,0,0,0,0,8,2,103.54,0,0.866,2.5,1.6480000000000001,118.2,96.61,2,930,0.0000,0.0000,N/A
2016,1,4,7,0,0,0,0,0,0,0,8,2,98.36,0,0.866,2.6,1.657,102.4,98.84,2,930,0.0000,0.0000,N/A
2016,1,4,7,30,0,0,0,0,0,0,8,2,93.37,0,0.866,2.6,1.6640000000000001,102.4,98.82000000000001,2,930,0.0000,0.0000,N/A
2016,1,4,8,0,9,0,9,13,93,15,8,3,88.60000000000001,4,0.866,2.7,1.672,103.4,94.69,3,930,0.0000,0.0000,N/A
2016,1,4,8,30,37,53,43,37,329,71,6,3,84.10000000000001,4,0.866,2.7,1.674,103.4,94.68,3,930,0.0000,0.0000,N/A
2016,1,4,9,0,70,83,84,59,461,140,8,3,79.92,4,0.866,2.7,1.677,120.10000000000001,97.24000000000001,3,930,4.0048,3.0522,N/A
2016,1,4,9,30,101,108,127,74,565,209,8,3,76.13,4,0.866,2.6,1.671,120.10000000000001,97.22,3,930,6.1522,4.7182,N/A
2016,1,4,10,0,130,116,164,92,605,271,8,4,72.79,4,0.866,2.5,1.665,128.9,100,3,930,8.1830,6.3120,N/A
2016,1,4,10,30,145,154,198,102,655,326,8,3,69.97,0,0.866,2.3000000000000003,1.6420000000000001,128.9,99.98,3,930,10.1391,7.8519,N/A
2016,1,4,11,0,13,0,13,103,711,372,8,4,67.73,0,0.866,2.2,1.619,121,95.7,4,930,0.6787,0.5269,N/A
2016,1,4,11,30,154,370,304,107,734,404,4,4,66.15,0,0.866,2.2,1.569,121,95.64,4,930,16.0740,12.4991,N/A
2016,1,4,12,0,113,0,113,94,794,427,4,4,65.26,0,0.866,2.2,1.5210000000000001,108,99.13,4,930,6.0156,4.6814,N/A
2016,1,4,12,30,172,43,191,95,797,430,8,4,65.11,0,0.866,2.2,1.47,108,99.08,4,930,10.1794,7.9226,N/A
2016,1,4,13,0,167,309,295,79,838,424,8,5,65.68,0,0.866,2.3000000000000003,1.42,125.9,98.15,5,930,15.6547,12.1781,N/A
2016,1,4,13,30,155,34,169,77,824,399,8,5,66.98,0,0.866,2.3000000000000003,1.41,125.9,98.12,5,930,8.8773,6.8976,N/A
2016,1,4,14,0,112,0,112,72,801,361,8,6,68.94,0,0.866,2.4000000000000004,1.401,145.3,96.31,6,930,5.7875,4.4875,N/A
